attr8800,attr8801,attr8802,attr8803,attr8804,attr8805,attr8806,attr8807,attr8808,attr8809,attr8810,attr8811,attr8812,attr8813,attr8814,attr8815,attr8816,attr8817,attr8818,attr8819,attr8820,attr8821,attr8822,attr8823,attr8824,attr8825,attr8826,attr8827,attr8828,attr8829,attr8830,attr8831,attr8832,attr8833,attr8834,attr8835,attr8836,attr8837,attr8838,attr8839,attr8840
56.0497,48.0769,56.5335,48.2351,56.4536,48.1377,56.4536,48.1377,56.5163,48.1051,56.6133,47.6896,56.6133,47.6896,55.5616,48.2552,56.4444,48.2552,56.1432,48.0966,56.5865,48.3269,56.5865,48.3269,56.3689,48.581,56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,0
56.5335,48.2351,56.4536,48.1377,56.4536,48.1377,56.5163,48.1051,56.6133,47.6896,56.6133,47.6896,55.5616,48.2552,56.4444,48.2552,56.1432,48.0966,56.5865,48.3269,56.5865,48.3269,56.3689,48.581,56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,0
56.4536,48.1377,56.4536,48.1377,56.5163,48.1051,56.6133,47.6896,56.6133,47.6896,55.5616,48.2552,56.4444,48.2552,56.1432,48.0966,56.5865,48.3269,56.5865,48.3269,56.3689,48.581,56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,0
56.4536,48.1377,56.5163,48.1051,56.6133,47.6896,56.6133,47.6896,55.5616,48.2552,56.4444,48.2552,56.1432,48.0966,56.5865,48.3269,56.5865,48.3269,56.3689,48.581,56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,0
56.5163,48.1051,56.6133,47.6896,56.6133,47.6896,55.5616,48.2552,56.4444,48.2552,56.1432,48.0966,56.5865,48.3269,56.5865,48.3269,56.3689,48.581,56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,56.0179,48.8552,0
56.6133,47.6896,56.6133,47.6896,55.5616,48.2552,56.4444,48.2552,56.1432,48.0966,56.5865,48.3269,56.5865,48.3269,56.3689,48.581,56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,56.0179,48.8552,55.8765,48.8552,0
56.1432,48.0966,56.5865,48.3269,56.5865,48.3269,56.3689,48.581,56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,56.0179,48.8552,55.8765,48.8552,55.8765,48.6082,56.1693,48.2285,55.0269,49.1896,55.4997,49.1896,0
56.5865,48.3269,56.5865,48.3269,56.3689,48.581,56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,56.0179,48.8552,55.8765,48.8552,55.8765,48.6082,56.1693,48.2285,55.0269,49.1896,55.4997,49.1896,55.4997,48.9605,0
56.5865,48.3269,56.3689,48.581,56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,56.0179,48.8552,55.8765,48.8552,55.8765,48.6082,56.1693,48.2285,55.0269,49.1896,55.4997,49.1896,55.4997,48.9605,55.3921,49.1194,0
56.3689,48.581,56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,56.0179,48.8552,55.8765,48.8552,55.8765,48.6082,56.1693,48.2285,55.0269,49.1896,55.4997,49.1896,55.4997,48.9605,55.3921,49.1194,55.6951,49.1469,0
56.3689,48.581,56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,56.0179,48.8552,55.8765,48.8552,55.8765,48.6082,56.1693,48.2285,55.0269,49.1896,55.4997,49.1896,55.4997,48.9605,55.3921,49.1194,55.6951,49.1469,55.6951,49.1469,0
56.5568,48.581,56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,56.0179,48.8552,55.8765,48.8552,55.8765,48.6082,56.1693,48.2285,55.0269,49.1896,55.4997,49.1896,55.4997,48.9605,55.3921,49.1194,55.6951,49.1469,55.6951,49.1469,55.4697,49.1994,0
56.5568,48.581,56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,56.0179,48.8552,55.8765,48.8552,55.8765,48.6082,56.1693,48.2285,55.0269,49.1896,55.4997,49.1896,55.4997,48.9605,55.3921,49.1194,55.6951,49.1469,55.6951,49.1469,55.4697,49.1994,55.1928,49.1994,0
56.7509,48.2083,56.7509,48.2083,55.6812,48.7641,56.2186,48.9493,55.9298,48.9861,55.9541,49.04,55.9541,49.04,56.0179,48.8552,55.8765,48.8552,55.8765,48.6082,56.1693,48.2285,55.0269,49.1896,55.4997,49.1896,55.4997,48.9605,55.3921,49.1194,55.6951,49.1469,55.6951,49.1469,55.4697,49.1994,55.1928,49.1994,55.1928,48.7947,0
54.8474,43.7913,54.8474,43.7913,56.062,44.1545,56.268,44.1545,56.6174,44.6631,56.506,43.8132,56.5507,43.8884,56.5507,43.8884,56.7183,45.0618,56.1429,45.578,55.9285,45.9073,56.6769,45.9073,56.9294,45.9219,56.9294,46.0882,57.3022,46.5412,57.2892,45.9808,57.1916,45.9808,57.3376,46.7573,57.3376,47.0783,57.3376,47.0783,0
54.8474,43.7913,56.062,44.1545,56.268,44.1545,56.6174,44.6631,56.506,43.8132,56.5507,43.8884,56.5507,43.8884,56.7183,45.0618,56.1429,45.578,55.9285,45.9073,56.6769,45.9073,56.9294,45.9219,56.9294,46.0882,57.3022,46.5412,57.2892,45.9808,57.1916,45.9808,57.3376,46.7573,57.3376,47.0783,57.3376,47.0783,57.0429,47.6813,0
56.062,44.1545,56.268,44.1545,56.6174,44.6631,56.506,43.8132,56.5507,43.8884,56.5507,43.8884,56.7183,45.0618,56.1429,45.578,55.9285,45.9073,56.6769,45.9073,56.9294,45.9219,56.9294,46.0882,57.3022,46.5412,57.2892,45.9808,57.1916,45.9808,57.3376,46.7573,57.3376,47.0783,57.3376,47.0783,57.0429,47.6813,57.0429,47.6813,0
56.268,44.1545,56.6174,44.6631,56.506,43.8132,56.5507,43.8884,56.5507,43.8884,56.7183,45.0618,56.1429,45.578,55.9285,45.9073,56.6769,45.9073,56.9294,45.9219,56.9294,46.0882,57.3022,46.5412,57.2892,45.9808,57.1916,45.9808,57.3376,46.7573,57.3376,47.0783,57.3376,47.0783,57.0429,47.6813,57.0429,47.6813,57.7061,47.8905,0
56.6174,44.6631,56.506,43.8132,56.5507,43.8884,56.5507,43.8884,56.7183,45.0618,56.1429,45.578,55.9285,45.9073,56.6769,45.9073,56.9294,45.9219,56.9294,46.0882,57.3022,46.5412,57.2892,45.9808,57.1916,45.9808,57.3376,46.7573,57.3376,47.0783,57.3376,47.0783,57.0429,47.6813,57.0429,47.6813,57.7061,47.8905,57.3274,47.8905,0
57.3376,47.0783,57.3376,47.0783,57.0429,47.6813,57.0429,47.6813,57.7061,47.8905,57.3274,47.8905,57.8881,48.1326,58.0553,47.6515,58.0553,47.1102,58.1287,48.2464,58.0853,48.5869,58.0853,48.5869,57.4117,48.84,57.6751,48.7954,57.6751,48.7954,57.9767,48.8205,58.4332,49.0388,58.4332,49.0388,58.3378,48.8104,58.3378,48.6709,0
57.3376,47.0783,57.0429,47.6813,57.0429,47.6813,57.7061,47.8905,57.3274,47.8905,57.8881,48.1326,58.0553,47.6515,58.0553,47.1102,58.1287,48.2464,58.0853,48.5869,58.0853,48.5869,57.4117,48.84,57.6751,48.7954,57.6751,48.7954,57.9767,48.8205,58.4332,49.0388,58.4332,49.0388,58.3378,48.8104,58.3378,48.6709,58.67,48.6709,0
57.0429,47.6813,57.0429,47.6813,57.7061,47.8905,57.3274,47.8905,57.8881,48.1326,58.0553,47.6515,58.0553,47.1102,58.1287,48.2464,58.0853,48.5869,58.0853,48.5869,57.4117,48.84,57.6751,48.7954,57.6751,48.7954,57.9767,48.8205,58.4332,49.0388,58.4332,49.0388,58.3378,48.8104,58.3378,48.6709,58.67,48.6709,58.67,48.6709,0
57.0429,47.6813,57.7061,47.8905,57.3274,47.8905,57.8881,48.1326,58.0553,47.6515,58.0553,47.1102,58.1287,48.2464,58.0853,48.5869,58.0853,48.5869,57.4117,48.84,57.6751,48.7954,57.6751,48.7954,57.9767,48.8205,58.4332,49.0388,58.4332,49.0388,58.3378,48.8104,58.3378,48.6709,58.67,48.6709,58.67,48.6709,58.67,48.6709,0
57.7061,47.8905,57.3274,47.8905,57.8881,48.1326,58.0553,47.6515,58.0553,47.1102,58.1287,48.2464,58.0853,48.5869,58.0853,48.5869,57.4117,48.84,57.6751,48.7954,57.6751,48.7954,57.9767,48.8205,58.4332,49.0388,58.4332,49.0388,58.3378,48.8104,58.3378,48.6709,58.67,48.6709,58.67,48.6709,58.67,48.6709,58.67,49.676,0
57.3274,47.8905,57.8881,48.1326,58.0553,47.6515,58.0553,47.1102,58.1287,48.2464,58.0853,48.5869,58.0853,48.5869,57.4117,48.84,57.6751,48.7954,57.6751,48.7954,57.9767,48.8205,58.4332,49.0388,58.4332,49.0388,58.3378,48.8104,58.3378,48.6709,58.67,48.6709,58.67,48.6709,58.67,48.6709,58.67,49.676,58.1308,49.676,0
57.8881,48.1326,58.0553,47.6515,58.0553,47.1102,58.1287,48.2464,58.0853,48.5869,58.0853,48.5869,57.4117,48.84,57.6751,48.7954,57.6751,48.7954,57.9767,48.8205,58.4332,49.0388,58.4332,49.0388,58.3378,48.8104,58.3378,48.6709,58.67,48.6709,58.67,48.6709,58.67,48.6709,58.67,49.676,58.1308,49.676,58.3318,49.8775,0
58.0553,47.6515,58.0553,47.1102,58.1287,48.2464,58.0853,48.5869,58.0853,48.5869,57.4117,48.84,57.6751,48.7954,57.6751,48.7954,57.9767,48.8205,58.4332,49.0388,58.4332,49.0388,58.3378,48.8104,58.3378,48.6709,58.67,48.6709,58.67,48.6709,58.67,48.6709,58.67,49.676,58.1308,49.676,58.3318,49.8775,58.6188,49.8773,0
57.7185,49.472,57.6523,50.1407,56.9352,49.8153,56.9352,49.8417,56.9275,50.0264,56.9275,50.0264,57.8061,49.7356,57.8061,49.7356,57.8061,49.7356,57.6268,49.1098,57.6833,49.4449,57.6599,49.5411,56.9148,49.4087,56.9148,49.4087,57.5269,49.6557,57.6882,49.6557,57.7694,49.5941,57.8419,49.6116,57.8419,48.9753,57.9778,48.9753,0
57.6523,50.1407,56.9352,49.8153,56.9352,49.8417,56.9275,50.0264,56.9275,50.0264,57.8061,49.7356,57.8061,49.7356,57.8061,49.7356,57.6268,49.1098,57.6833,49.4449,57.6599,49.5411,56.9148,49.4087,56.9148,49.4087,57.5269,49.6557,57.6882,49.6557,57.7694,49.5941,57.8419,49.6116,57.8419,48.9753,57.9778,48.9753,57.5834,49.1702,0
56.9352,49.8153,56.9352,49.8417,56.9275,50.0264,56.9275,50.0264,57.8061,49.7356,57.8061,49.7356,57.8061,49.7356,57.6268,49.1098,57.6833,49.4449,57.6599,49.5411,56.9148,49.4087,56.9148,49.4087,57.5269,49.6557,57.6882,49.6557,57.7694,49.5941,57.8419,49.6116,57.8419,48.9753,57.9778,48.9753,57.5834,49.1702,57.6627,48.9843,0
56.9352,49.8417,56.9275,50.0264,56.9275,50.0264,57.8061,49.7356,57.8061,49.7356,57.8061,49.7356,57.6268,49.1098,57.6833,49.4449,57.6599,49.5411,56.9148,49.4087,56.9148,49.4087,57.5269,49.6557,57.6882,49.6557,57.7694,49.5941,57.8419,49.6116,57.8419,48.9753,57.9778,48.9753,57.5834,49.1702,57.6627,48.9843,56.9891,48.9843,0
56.9275,50.0264,56.9275,50.0264,57.8061,49.7356,57.8061,49.7356,57.8061,49.7356,57.6268,49.1098,57.6833,49.4449,57.6599,49.5411,56.9148,49.4087,56.9148,49.4087,57.5269,49.6557,57.6882,49.6557,57.7694,49.5941,57.8419,49.6116,57.8419,48.9753,57.9778,48.9753,57.5834,49.1702,57.6627,48.9843,56.9891,48.9843,56.9095,49.2585,0
56.9275,50.0264,57.8061,49.7356,57.8061,49.7356,57.8061,49.7356,57.6268,49.1098,57.6833,49.4449,57.6599,49.5411,56.9148,49.4087,56.9148,49.4087,57.5269,49.6557,57.6882,49.6557,57.7694,49.5941,57.8419,49.6116,57.8419,48.9753,57.9778,48.9753,57.5834,49.1702,57.6627,48.9843,56.9891,48.9843,56.9095,49.2585,57.4194,49.2585,0
57.8061,49.7356,57.8061,49.7356,57.8061,49.7356,57.6268,49.1098,57.6833,49.4449,57.6599,49.5411,56.9148,49.4087,56.9148,49.4087,57.5269,49.6557,57.6882,49.6557,57.7694,49.5941,57.8419,49.6116,57.8419,48.9753,57.9778,48.9753,57.5834,49.1702,57.6627,48.9843,56.9891,48.9843,56.9095,49.2585,57.4194,49.2585,57.4194,49.2846,0
57.8061,49.7356,57.8061,49.7356,57.6268,49.1098,57.6833,49.4449,57.6599,49.5411,56.9148,49.4087,56.9148,49.4087,57.5269,49.6557,57.6882,49.6557,57.7694,49.5941,57.8419,49.6116,57.8419,48.9753,57.9778,48.9753,57.5834,49.1702,57.6627,48.9843,56.9891,48.9843,56.9095,49.2585,57.4194,49.2585,57.4194,49.2846,57.3632,49.5317,0
55.6238,48.9392,55.8362,48.9042,56.3987,48.9042,56.1125,49.0023,56.6,49.2316,56.7387,49.2316,56.5813,48.5588,56.4043,49.0106,56.6306,49.0106,56.3594,49.4174,55.6539,49.3022,55.672,49.2406,56.5272,49.2406,56.2771,49.1179,56.7412,49.1179,56.7412,49.1179,56.6528,48.2259,56.6528,48.7125,56.3098,48.9167,56.3212,49.0845,0
55.8362,48.9042,56.3987,48.9042,56.1125,49.0023,56.6,49.2316,56.7387,49.2316,56.5813,48.5588,56.4043,49.0106,56.6306,49.0106,56.3594,49.4174,55.6539,49.3022,55.672,49.2406,56.5272,49.2406,56.2771,49.1179,56.7412,49.1179,56.7412,49.1179,56.6528,48.2259,56.6528,48.7125,56.3098,48.9167,56.3212,49.0845,56.3212,48.8912,0
56.3987,48.9042,56.1125,49.0023,56.6,49.2316,56.7387,49.2316,56.5813,48.5588,56.4043,49.0106,56.6306,49.0106,56.3594,49.4174,55.6539,49.3022,55.672,49.2406,56.5272,49.2406,56.2771,49.1179,56.7412,49.1179,56.7412,49.1179,56.6528,48.2259,56.6528,48.7125,56.3098,48.9167,56.3212,49.0845,56.3212,48.8912,55.5415,48.9448,0
56.1125,49.0023,56.6,49.2316,56.7387,49.2316,56.5813,48.5588,56.4043,49.0106,56.6306,49.0106,56.3594,49.4174,55.6539,49.3022,55.672,49.2406,56.5272,49.2406,56.2771,49.1179,56.7412,49.1179,56.7412,49.1179,56.6528,48.2259,56.6528,48.7125,56.3098,48.9167,56.3212,49.0845,56.3212,48.8912,55.5415,48.9448,56.3008,48.9448,0
56.6,49.2316,56.7387,49.2316,56.5813,48.5588,56.4043,49.0106,56.6306,49.0106,56.3594,49.4174,55.6539,49.3022,55.672,49.2406,56.5272,49.2406,56.2771,49.1179,56.7412,49.1179,56.7412,49.1179,56.6528,48.2259,56.6528,48.7125,56.3098,48.9167,56.3212,49.0845,56.3212,48.8912,55.5415,48.9448,56.3008,48.9448,55.9297,48.8834,0
56.7387,49.2316,56.5813,48.5588,56.4043,49.0106,56.6306,49.0106,56.3594,49.4174,55.6539,49.3022,55.672,49.2406,56.5272,49.2406,56.2771,49.1179,56.7412,49.1179,56.7412,49.1179,56.6528,48.2259,56.6528,48.7125,56.3098,48.9167,56.3212,49.0845,56.3212,48.8912,55.5415,48.9448,56.3008,48.9448,55.9297,48.8834,56.1346,48.7067,0
56.5813,48.5588,56.4043,49.0106,56.6306,49.0106,56.3594,49.4174,55.6539,49.3022,55.672,49.2406,56.5272,49.2406,56.2771,49.1179,56.7412,49.1179,56.7412,49.1179,56.6528,48.2259,56.6528,48.7125,56.3098,48.9167,56.3212,49.0845,56.3212,48.8912,55.5415,48.9448,56.3008,48.9448,55.9297,48.8834,56.1346,48.7067,56.1889,48.9264,0
56.3008,48.9448,55.9297,48.8834,56.1346,48.7067,56.1889,48.9264,56.3531,48.3184,56.1413,48.7586,56.1334,48.7581,56.0573,48.7581,55.1298,48.6072,55.1217,48.6944,55.1217,48.6944,55.942,48.6944,55.942,48.5452,55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,0
55.9297,48.8834,56.1346,48.7067,56.1889,48.9264,56.3531,48.3184,56.1413,48.7586,56.1334,48.7581,56.0573,48.7581,55.1298,48.6072,55.1217,48.6944,55.1217,48.6944,55.942,48.6944,55.942,48.5452,55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,0
56.1346,48.7067,56.1889,48.9264,56.3531,48.3184,56.1413,48.7586,56.1334,48.7581,56.0573,48.7581,55.1298,48.6072,55.1217,48.6944,55.1217,48.6944,55.942,48.6944,55.942,48.5452,55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,56.5454,48.0127,0
56.1889,48.9264,56.3531,48.3184,56.1413,48.7586,56.1334,48.7581,56.0573,48.7581,55.1298,48.6072,55.1217,48.6944,55.1217,48.6944,55.942,48.6944,55.942,48.5452,55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,56.5454,48.0127,56.8457,48.0458,0
56.3531,48.3184,56.1413,48.7586,56.1334,48.7581,56.0573,48.7581,55.1298,48.6072,55.1217,48.6944,55.1217,48.6944,55.942,48.6944,55.942,48.5452,55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,56.5454,48.0127,56.8457,48.0458,57.148,48.0458,0
55.1298,48.6072,55.1217,48.6944,55.1217,48.6944,55.942,48.6944,55.942,48.5452,55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,56.5454,48.0127,56.8457,48.0458,57.148,48.0458,57.5407,47.6132,57.3056,47.6132,57.3545,48.3979,57.5971,48.169,0
55.1217,48.6944,55.1217,48.6944,55.942,48.6944,55.942,48.5452,55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,56.5454,48.0127,56.8457,48.0458,57.148,48.0458,57.5407,47.6132,57.3056,47.6132,57.3545,48.3979,57.5971,48.169,56.8869,48.169,0
55.1217,48.6944,55.942,48.6944,55.942,48.5452,55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,56.5454,48.0127,56.8457,48.0458,57.148,48.0458,57.5407,47.6132,57.3056,47.6132,57.3545,48.3979,57.5971,48.169,56.8869,48.169,56.6721,48.3542,0
55.942,48.6944,55.942,48.5452,55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,56.5454,48.0127,56.8457,48.0458,57.148,48.0458,57.5407,47.6132,57.3056,47.6132,57.3545,48.3979,57.5971,48.169,56.8869,48.169,56.6721,48.3542,56.6721,48.3542,0
55.942,48.5452,55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,56.5454,48.0127,56.8457,48.0458,57.148,48.0458,57.5407,47.6132,57.3056,47.6132,57.3545,48.3979,57.5971,48.169,56.8869,48.169,56.6721,48.3542,56.6721,48.3542,56.6721,48.3542,0
55.942,48.5452,56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,56.5454,48.0127,56.8457,48.0458,57.148,48.0458,57.5407,47.6132,57.3056,47.6132,57.3545,48.3979,57.5971,48.169,56.8869,48.169,56.6721,48.3542,56.6721,48.3542,56.6721,48.3542,57.6256,48.2589,0
56.1822,47.0609,56.2975,47.6728,56.31,47.8705,56.4942,47.7213,55.6765,48.0296,55.6765,48.0296,55.6221,48.126,56.5454,48.0127,56.8457,48.0458,57.148,48.0458,57.5407,47.6132,57.3056,47.6132,57.3545,48.3979,57.5971,48.169,56.8869,48.169,56.6721,48.3542,56.6721,48.3542,56.6721,48.3542,57.6256,48.2589,57.6256,48.2589,0
57.5971,48.169,56.8869,48.169,56.6721,48.3542,56.6721,48.3542,56.6721,48.3542,57.6256,48.2589,57.6256,48.2589,57.8919,47.5101,57.8919,47.8613,57.6826,48.2492,57.5122,47.9486,56.9774,47.9486,56.5942,48.3951,57.0756,48.3951,57.3883,48.5986,57.3883,48.5986,57.3575,48.5891,57.4248,48.0416,57.4248,48.0416,57.4692,48.0854,0
56.8869,48.169,56.6721,48.3542,56.6721,48.3542,56.6721,48.3542,57.6256,48.2589,57.6256,48.2589,57.8919,47.5101,57.8919,47.8613,57.6826,48.2492,57.5122,47.9486,56.9774,47.9486,56.5942,48.3951,57.0756,48.3951,57.3883,48.5986,57.3883,48.5986,57.3575,48.5891,57.4248,48.0416,57.4248,48.0416,57.4692,48.0854,57.2514,48.2461,0
56.6721,48.3542,56.6721,48.3542,56.6721,48.3542,57.6256,48.2589,57.6256,48.2589,57.8919,47.5101,57.8919,47.8613,57.6826,48.2492,57.5122,47.9486,56.9774,47.9486,56.5942,48.3951,57.0756,48.3951,57.3883,48.5986,57.3883,48.5986,57.3575,48.5891,57.4248,48.0416,57.4248,48.0416,57.4692,48.0854,57.2514,48.2461,57.2514,48.2461,0
56.6721,48.3542,56.6721,48.3542,57.6256,48.2589,57.6256,48.2589,57.8919,47.5101,57.8919,47.8613,57.6826,48.2492,57.5122,47.9486,56.9774,47.9486,56.5942,48.3951,57.0756,48.3951,57.3883,48.5986,57.3883,48.5986,57.3575,48.5891,57.4248,48.0416,57.4248,48.0416,57.4692,48.0854,57.2514,48.2461,57.2514,48.2461,56.5611,48.652,0
56.6721,48.3542,57.6256,48.2589,57.6256,48.2589,57.8919,47.5101,57.8919,47.8613,57.6826,48.2492,57.5122,47.9486,56.9774,47.9486,56.5942,48.3951,57.0756,48.3951,57.3883,48.5986,57.3883,48.5986,57.3575,48.5891,57.4248,48.0416,57.4248,48.0416,57.4692,48.0854,57.2514,48.2461,57.2514,48.2461,56.5611,48.652,56.5713,48.5286,0
57.6256,48.2589,57.6256,48.2589,57.8919,47.5101,57.8919,47.8613,57.6826,48.2492,57.5122,47.9486,56.9774,47.9486,56.5942,48.3951,57.0756,48.3951,57.3883,48.5986,57.3883,48.5986,57.3575,48.5891,57.4248,48.0416,57.4248,48.0416,57.4692,48.0854,57.2514,48.2461,57.2514,48.2461,56.5611,48.652,56.5713,48.5286,56.5713,48.5286,0
57.6256,48.2589,57.8919,47.5101,57.8919,47.8613,57.6826,48.2492,57.5122,47.9486,56.9774,47.9486,56.5942,48.3951,57.0756,48.3951,57.3883,48.5986,57.3883,48.5986,57.3575,48.5891,57.4248,48.0416,57.4248,48.0416,57.4692,48.0854,57.2514,48.2461,57.2514,48.2461,56.5611,48.652,56.5713,48.5286,56.5713,48.5286,56.8145,48.5971,0
57.8919,47.5101,57.8919,47.8613,57.6826,48.2492,57.5122,47.9486,56.9774,47.9486,56.5942,48.3951,57.0756,48.3951,57.3883,48.5986,57.3883,48.5986,57.3575,48.5891,57.4248,48.0416,57.4248,48.0416,57.4692,48.0854,57.2514,48.2461,57.2514,48.2461,56.5611,48.652,56.5713,48.5286,56.5713,48.5286,56.8145,48.5971,57.0445,48.5971,0
56.5713,48.5286,56.8145,48.5971,57.0445,48.5971,57.2462,48.5881,57.2462,48.5881,57.2462,48.5881,57.2514,48.5881,57.2514,48.5942,56.4721,48.5603,56.4721,48.5603,57.4815,48.674,57.4815,48.674,57.3341,48.7801,57.4453,48.0545,57.6443,47.8238,57.6443,48.5154,57.4829,48.4099,57.537,48.4988,57.537,48.4988,56.867,48.5255,0
56.8145,48.5971,57.0445,48.5971,57.2462,48.5881,57.2462,48.5881,57.2462,48.5881,57.2514,48.5881,57.2514,48.5942,56.4721,48.5603,56.4721,48.5603,57.4815,48.674,57.4815,48.674,57.3341,48.7801,57.4453,48.0545,57.6443,47.8238,57.6443,48.5154,57.4829,48.4099,57.537,48.4988,57.537,48.4988,56.867,48.5255,57.6014,48.3489,0
57.0445,48.5971,57.2462,48.5881,57.2462,48.5881,57.2462,48.5881,57.2514,48.5881,57.2514,48.5942,56.4721,48.5603,56.4721,48.5603,57.4815,48.674,57.4815,48.674,57.3341,48.7801,57.4453,48.0545,57.6443,47.8238,57.6443,48.5154,57.4829,48.4099,57.537,48.4988,57.537,48.4988,56.867,48.5255,57.6014,48.3489,57.6014,48.3489,0
57.2462,48.5881,57.2462,48.5881,57.2462,48.5881,57.2514,48.5881,57.2514,48.5942,56.4721,48.5603,56.4721,48.5603,57.4815,48.674,57.4815,48.674,57.3341,48.7801,57.4453,48.0545,57.6443,47.8238,57.6443,48.5154,57.4829,48.4099,57.537,48.4988,57.537,48.4988,56.867,48.5255,57.6014,48.3489,57.6014,48.3489,57.7818,48.4731,0
57.2462,48.5881,57.2462,48.5881,57.2514,48.5881,57.2514,48.5942,56.4721,48.5603,56.4721,48.5603,57.4815,48.674,57.4815,48.674,57.3341,48.7801,57.4453,48.0545,57.6443,47.8238,57.6443,48.5154,57.4829,48.4099,57.537,48.4988,57.537,48.4988,56.867,48.5255,57.6014,48.3489,57.6014,48.3489,57.7818,48.4731,57.7818,48.4731,0
56.8104,48.5019,57.2329,48.5452,57.287,48.5286,57.2716,48.122,57.3747,48.122,57.2252,48.3871,56.9705,48.7229,57.1377,48.7229,56.2996,48.865,56.2917,48.865,56.9059,49.0413,56.7924,49.0413,57.0552,49.3582,57.1429,49.3582,57.1764,49.1988,57.099,49.243,57.099,49.243,57.1326,49.0506,57.1326,49.0506,56.3686,49.0506,0
57.2329,48.5452,57.287,48.5286,57.2716,48.122,57.3747,48.122,57.2252,48.3871,56.9705,48.7229,57.1377,48.7229,56.2996,48.865,56.2917,48.865,56.9059,49.0413,56.7924,49.0413,57.0552,49.3582,57.1429,49.3582,57.1764,49.1988,57.099,49.243,57.099,49.243,57.1326,49.0506,57.1326,49.0506,56.3686,49.0506,56.3686,49.0861,0
