DESTINATION;COMMERCIAL FLAG;CITY;COUNTRY;FLIGH DIRECTION;FLIGHT TYPE;DATE;DATE YEAR;DATE HALF YEAR;DATE YEAR QUARTER;DATE YEAR MONTH;NBR OF PASSENGERS;CARGO WEIGHT;NBR OF FLIGHTS;SEAT CAPACITY
Trieszt;Commercial;Triest;Italy;Outgoing;Non Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;267;0;2;340
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;1373;0;40;2935
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;1902;0;40;2935
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.02.01;2007;2007H1;2007Q1;200702;2027;0;37;2910
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.02.01;2007;2007H1;2007Q1;200702;1838;0;37;2910
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;1964;0;40;2910
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;1971;0;40;2910
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;1443;0;46;2412
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;1460;0;46;2412
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;1646;0;53;2753
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;1455;0;53;2753
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;1518;0;50;2657
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;1564;0;49;2630
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;1808;0;52;2651
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;1671;0;52;2651
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;2032;0;54;2848
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;1841;0;54;2848
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;1593;0;50;2517
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;1853;0;50;2517
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.10.01;2007;2007H2;2007Q4;200710;1826;0;53;2650
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.10.01;2007;2007H2;2007Q4;200710;1751;0;53;2650
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.11.01;2007;2007H2;2007Q4;200711;1611;0;52;2600
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.11.01;2007;2007H2;2007Q4;200711;1527;0;52;2600
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2007.12.01;2007;2007H2;2007Q4;200712;1476;0;46;2300
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2007.12.01;2007;2007H2;2007Q4;200712;1200;0;46;2300
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;1204;0;50;2562
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;1555;0;51;2612
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.02.01;2008;2008H1;2008Q1;200802;1340;0;48;2462
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.02.01;2008;2008H1;2008Q1;200802;1297;0;49;2450
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;1605;0;51;2584
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;1632;0;52;2634
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;1769;0;51;3255
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;1774;0;51;3255
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;1877;0;53;2762
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;1752;0;53;2762
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;1769;0;51;2550
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;1618;0;50;2500
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;1829;0;54;2700
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;2020;0;54;2700
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;1797;0;52;2600
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;1777;0;52;2600
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;1784;0;51;2550
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;1962;0;51;2550
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;1706;0;51;2550
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;1592;0;51;2550
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.11.01;2008;2008H2;2008Q4;200811;1490;0;45;2250
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.11.01;2008;2008H2;2008Q4;200811;1426;0;45;2250
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2008.12.01;2008;2008H2;2008Q4;200812;1008;0;43;2150
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2008.12.01;2008;2008H2;2008Q4;200812;1490;0;42;2100
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;1022;0;41;2050
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;1145;0;41;2050
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;963;0;39;1950
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;1051;0;39;1950
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;1071;0;44;2259
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;1220;0;44;2259
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;1798;0;51;2550
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;2072;0;51;2550
Venice;Commercial;Venice;Italy;Incoming;Non Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;0;0;1;180
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;1731;0;51;2550
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;1873;0;51;2550
Venice;Commercial;Venice;Italy;Outgoing;Non Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;6;0;1;189
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.06.01;2009;2009H1;2009Q2;200906;1594;0;51;2550
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.06.01;2009;2009H1;2009Q2;200906;1688;0;51;2550
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;1767;0;54;2700
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;2230;0;54;2700
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;2120;0;52;2600
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;2097;0;52;2600
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;2102;0;52;2600
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;1961;0;52;2600
Venice;Commercial;Venice;Italy;Outgoing;Non Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;56;0;2;142
Venice;Commercial;Venice;Italy;Incoming;Non Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;68;0;2;142
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;1491;0;41;2050
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;1608;0;41;2050
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2009.12.01;2009;2009H2;2009Q4;200912;294;0;23;1150
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2009.12.01;2009;2009H2;2009Q4;200912;558;0;23;1150
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.01.01;2010;2010H1;2010Q1;201001;488;0;28;1400
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.01.01;2010;2010H1;2010Q1;201001;610;0;27;1350
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.02.01;2010;2010H1;2010Q1;201002;585;0;27;1379
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.02.01;2010;2010H1;2010Q1;201002;571;0;26;1300
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.03.01;2010;2010H1;2010Q1;201003;415;0;24;1200
Venice;Commercial;Venice;Italy;Incoming;Non Scheduled;2010.03.01;2010;2010H1;2010Q1;201003;93;0;2;129
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.03.01;2010;2010H1;2010Q1;201003;468;0;24;1200
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;592;0;28;1400
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;615;0;27;1350
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;971;0;33;1650
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;829;0;33;1650
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;984;0;38;1900
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;1044;0;38;1900
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;1208;0;41;2050
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;1056;0;41;2050
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;1179;0;41;2050
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;1266;0;41;2050
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;1162;0;37;1850
Venice;Commercial;Venice;Italy;Incoming;Non Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;0;0;1;0
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;1034;0;37;1850
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;1011;0;36;1800
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;968;0;36;1800
Venice;Commercial;Venice;Italy;Outgoing;Non Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;124;0;1;180
Venice;Commercial;Venice;Italy;Incoming;Non Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;129;0;1;180
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;523;0;26;1300
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;527;0;26;1300
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2010.12.01;2010;2010H2;2010Q4;201012;467;0;21;1050
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2010.12.01;2010;2010H2;2010Q4;201012;385;0;21;1050
Venice;Commercial;Venice;Italy;Incoming;Non Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;113;0;1;180
Venice;Commercial;Venice;Italy;Outgoing;Non Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;77;0;1;180
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;493;0;21;1050
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;412;0;21;1050
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.02.01;2011;2011H1;2011Q1;201102;281;0;11;550
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.02.01;2011;2011H1;2011Q1;201102;300;0;11;550
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;440;0;15;750
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;356;0;15;750
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;779;0;29;1450
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;829;0;29;1450
Venice;Commercial;Venice;Italy;Outgoing;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;159;0;1;159
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;922;0;34;1700
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;1031;0;34;1700
Venice;Commercial;Venice;Italy;Incoming;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;84;0;1;155
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;1100;0;34;1700
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;1004;0;34;1700
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;1225;0;36;1800
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;969;0;36;1800
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;885;0;32;1600
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;981;0;32;1600
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;1022;0;34;1700
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;1138;0;34;1700
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.10.01;2011;2011H2;2011Q4;201110;1016;0;35;1750
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.10.01;2011;2011H2;2011Q4;201110;1012;0;35;1750
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.11.01;2011;2011H2;2011Q4;201111;838;0;28;1450
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.11.01;2011;2011H2;2011Q4;201111;711;0;28;1450
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2011.12.01;2011;2011H2;2011Q4;201112;902;0;28;1400
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2011.12.01;2011;2011H2;2011Q4;201112;605;0;28;1400
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2012.01.01;2012;2012H1;2012Q1;201201;792;0;29;1450
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2012.01.01;2012;2012H1;2012Q1;201201;677;0;29;1450
Venice;Commercial;Venice;Italy;Outgoing;Scheduled;2012.02.01;2012;2012H1;2012Q1;201202;176;0;7;350
Venice;Commercial;Venice;Italy;Incoming;Scheduled;2012.02.01;2012;2012H1;2012Q1;201202;195;0;7;350
Verona;Commercial;Verona;Italy;Incoming;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;6;0;1;186
Verona;Commercial;Verona;Italy;Outgoing;Non Scheduled;2007.10.01;2007;2007H2;2007Q4;200710;51;0;1;170
Verona;Commercial;Verona;Italy;Incoming;Non Scheduled;2007.10.01;2007;2007H2;2007Q4;200710;6;0;1;186
Verona;Commercial;Verona;Italy;Outgoing;Non Scheduled;2008.02.01;2008;2008H1;2008Q1;200802;0;0;1;135
Verona;Commercial;Verona;Italy;Incoming;Non Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;0;0;1;151
Verona;Commercial;Verona;Italy;Outgoing;Non Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;0;0;1;220
Verona;Commercial;Verona;Italy;Incoming;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;293;0;2;340
Verona;Commercial;Verona;Italy;Outgoing;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;0;0;2;340
Verona;Commercial;Verona;Italy;Outgoing;Non Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;287;0;2;340
Verona;Commercial;Verona;Italy;Incoming;Non Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;0;0;2;340
Verona;Commercial;Verona;Italy;Incoming;Non Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;58;0;1;64
Verona;Commercial;Verona;Italy;Outgoing;Non Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;59;0;1;64
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;475;0;9;873
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;442;0;9;873
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.02.01;2007;2007H1;2007Q1;200702;1133;152;16;1612
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.02.01;2007;2007H1;2007Q1;200702;1138;11179;16;1621
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;1357;1002;18;1748
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;1375;192;18;1748
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;1309;1256;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;1281;711;17;1654
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;1270;675;18;1753
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;1201;108;18;1752
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;1013;190;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Non Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;49;0;1;50
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;1139;705;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Non Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;49;0;1;50
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;1339;608;18;1746
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;1551;270;18;1752
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;1276;0;17;1650
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;1386;608;17;1652
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;1229;190;18;1752
Basel;Commercial;Basel;Switzerland;Incoming;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;0;0;1;189
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;1200;870;18;1746
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.10.01;2007;2007H2;2007Q4;200710;977;152;16;1561
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.10.01;2007;2007H2;2007Q4;200710;1124;763;16;1552
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.11.01;2007;2007H2;2007Q4;200711;750;262;16;1552
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.11.01;2007;2007H2;2007Q4;200711;843;6397;17;1552
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2007.12.01;2007;2007H2;2007Q4;200712;818;1575;16;1552
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2007.12.01;2007;2007H2;2007Q4;200712;1163;1254;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;985;918;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;717;723;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.02.01;2008;2008H1;2008Q1;200802;1079;1392;16;1552
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.02.01;2008;2008H1;2008Q1;200802;1049;581;16;1552
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;1047;485;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;1114;152;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;1398;925;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Non Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;0;0;1;141
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;1387;3446;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;1511;510;18;1746
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;1495;167;18;1746
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;1264;4329;18;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;1331;654;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;1399;653;18;1746
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;1607;550;18;1746
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;1561;544;18;1746
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;1507;0;18;1746
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;1251;2307;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;1249;810;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;1275;660;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;1284;1312;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.11.01;2008;2008H2;2008Q4;200811;1145;902;18;1746
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.11.01;2008;2008H2;2008Q4;200811;1062;1885;18;1746
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2008.12.01;2008;2008H2;2008Q4;200812;1198;1692;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2008.12.01;2008;2008H2;2008Q4;200812;952;525;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;668;0;15;1455
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;885;57;15;1455
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;784;0;12;1067
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;788;765;11;1067
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;1004;1037;14;1358
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;1022;192;14;1358
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;1404;627;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;1394;154;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;1374;209;18;1746
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;1353;841;18;1746
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2009.06.01;2009;2009H1;2009Q2;200906;1407;846;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2009.06.01;2009;2009H1;2009Q2;200906;1356;1657;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;1429;664;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;1596;1139;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;1551;0;18;1746
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;1673;570;18;1746
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;1322;1469;17;1649
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;1283;0;17;1649
Basel;Commercial;Basel;Switzerland;Outgoing;Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;1475;5006;19;1746
Basel;Commercial;Basel;Switzerland;Incoming;Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;1357;271;18;1746
