@relation flights

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric

@data
17530,284,25214,11,4,17322,283,26072,12,4,15702,294,27685,1,1,14812,275,24211,2,1,18122,291,26122,3,1,20385,300,27556,4,2,21190,302,27644,5,2,19960,292,26416,6,2,21274,299,27777,7,3,22634,302,28242,8,3,21008,294,26816,9,3,20606,304,26946,10,4,0
17322,283,26072,12,4,15702,294,27685,1,1,14812,275,24211,2,1,18122,291,26122,3,1,20385,300,27556,4,2,21190,302,27644,5,2,19960,292,26416,6,2,21274,299,27777,7,3,22634,302,28242,8,3,21008,294,26816,9,3,20606,304,26946,10,4,17759,288,25702,11,4,0
15702,294,27685,1,1,14812,275,24211,2,1,18122,291,26122,3,1,20385,300,27556,4,2,21190,302,27644,5,2,19960,292,26416,6,2,21274,299,27777,7,3,22634,302,28242,8,3,21008,294,26816,9,3,20606,304,26946,10,4,17759,288,25702,11,4,16509,291,26528,12,4,0
14812,275,24211,2,1,18122,291,26122,3,1,20385,300,27556,4,2,21190,302,27644,5,2,19960,292,26416,6,2,21274,299,27777,7,3,22634,302,28242,8,3,21008,294,26816,9,3,20606,304,26946,10,4,17759,288,25702,11,4,16509,291,26528,12,4,14602,286,26758,1,1,0
18122,291,26122,3,1,20385,300,27556,4,2,21190,302,27644,5,2,19960,292,26416,6,2,21274,299,27777,7,3,22634,302,28242,8,3,21008,294,26816,9,3,20606,304,26946,10,4,17759,288,25702,11,4,16509,291,26528,12,4,14602,286,26758,1,1,14164,256,23544,2,1,1
20385,300,27556,4,2,21190,302,27644,5,2,19960,292,26416,6,2,21274,299,27777,7,3,22634,302,28242,8,3,21008,294,26816,9,3,20606,304,26946,10,4,17759,288,25702,11,4,16509,291,26528,12,4,14602,286,26758,1,1,14164,256,23544,2,1,18480,283,26594,3,1,1
21190,302,27644,5,2,19960,292,26416,6,2,21274,299,27777,7,3,22634,302,28242,8,3,21008,294,26816,9,3,20606,304,26946,10,4,17759,288,25702,11,4,16509,291,26528,12,4,14602,286,26758,1,1,14164,256,23544,2,1,18480,283,26594,3,1,21068,290,27525,4,2,1
19960,292,26416,6,2,21274,299,27777,7,3,22634,302,28242,8,3,21008,294,26816,9,3,20606,304,26946,10,4,17759,288,25702,11,4,16509,291,26528,12,4,14602,286,26758,1,1,14164,256,23544,2,1,18480,283,26594,3,1,21068,290,27525,4,2,22578,303,29174,5,2,1
21274,299,27777,7,3,22634,302,28242,8,3,21008,294,26816,9,3,20606,304,26946,10,4,17759,288,25702,11,4,16509,291,26528,12,4,14602,286,26758,1,1,14164,256,23544,2,1,18480,283,26594,3,1,21068,290,27525,4,2,22578,303,29174,5,2,22351,290,27076,6,2,1
22634,302,28242,8,3,21008,294,26816,9,3,20606,304,26946,10,4,17759,288,25702,11,4,16509,291,26528,12,4,14602,286,26758,1,1,14164,256,23544,2,1,18480,283,26594,3,1,21068,290,27525,4,2,22578,303,29174,5,2,22351,290,27076,6,2,23340,300,27185,7,3,1
21008,294,26816,9,3,20606,304,26946,10,4,17759,288,25702,11,4,16509,291,26528,12,4,14602,286,26758,1,1,14164,256,23544,2,1,18480,283,26594,3,1,21068,290,27525,4,2,22578,303,29174,5,2,22351,290,27076,6,2,23340,300,27185,7,3,24767,301,27345,8,3,1
20606,304,26946,10,4,17759,288,25702,11,4,16509,291,26528,12,4,14602,286,26758,1,1,14164,256,23544,2,1,18480,283,26594,3,1,21068,290,27525,4,2,22578,303,29174,5,2,22351,290,27076,6,2,23340,300,27185,7,3,24767,301,27345,8,3,22614,287,26546,9,3,1
17759,288,25702,11,4,16509,291,26528,12,4,14602,286,26758,1,1,14164,256,23544,2,1,18480,283,26594,3,1,21068,290,27525,4,2,22578,303,29174,5,2,22351,290,27076,6,2,23340,300,27185,7,3,24767,301,27345,8,3,22614,287,26546,9,3,23835,294,27918,10,4,0
16509,291,26528,12,4,14602,286,26758,1,1,14164,256,23544,2,1,18480,283,26594,3,1,21068,290,27525,4,2,22578,303,29174,5,2,22351,290,27076,6,2,23340,300,27185,7,3,24767,301,27345,8,3,22614,287,26546,9,3,23835,294,27918,10,4,19891,263,24960,11,4,0
14602,286,26758,1,1,14164,256,23544,2,1,18480,283,26594,3,1,21068,290,27525,4,2,22578,303,29174,5,2,22351,290,27076,6,2,23340,300,27185,7,3,24767,301,27345,8,3,22614,287,26546,9,3,23835,294,27918,10,4,19891,263,24960,11,4,20298,260,25698,12,4,0
14164,256,23544,2,1,18480,283,26594,3,1,21068,290,27525,4,2,22578,303,29174,5,2,22351,290,27076,6,2,23340,300,27185,7,3,24767,301,27345,8,3,22614,287,26546,9,3,23835,294,27918,10,4,19891,263,24960,11,4,20298,260,25698,12,4,18402,259,26438,1,1,0
18480,283,26594,3,1,21068,290,27525,4,2,22578,303,29174,5,2,22351,290,27076,6,2,23340,300,27185,7,3,24767,301,27345,8,3,22614,287,26546,9,3,23835,294,27918,10,4,19891,263,24960,11,4,20298,260,25698,12,4,18402,259,26438,1,1,18174,244,25174,2,1,0
21068,290,27525,4,2,22578,303,29174,5,2,22351,290,27076,6,2,23340,300,27185,7,3,24767,301,27345,8,3,22614,287,26546,9,3,23835,294,27918,10,4,19891,263,24960,11,4,20298,260,25698,12,4,18402,259,26438,1,1,18174,244,25174,2,1,19448,270,27312,3,1,0
22578,303,29174,5,2,22351,290,27076,6,2,23340,300,27185,7,3,24767,301,27345,8,3,22614,287,26546,9,3,23835,294,27918,10,4,19891,263,24960,11,4,20298,260,25698,12,4,18402,259,26438,1,1,18174,244,25174,2,1,19448,270,27312,3,1,16303,208,22545,4,2,1
22351,290,27076,6,2,23340,300,27185,7,3,24767,301,27345,8,3,22614,287,26546,9,3,23835,294,27918,10,4,19891,263,24960,11,4,20298,260,25698,12,4,18402,259,26438,1,1,18174,244,25174,2,1,19448,270,27312,3,1,16303,208,22545,4,2,20807,248,26978,5,2,1
23340,300,27185,7,3,24767,301,27345,8,3,22614,287,26546,9,3,23835,294,27918,10,4,19891,263,24960,11,4,20298,260,25698,12,4,18402,259,26438,1,1,18174,244,25174,2,1,19448,270,27312,3,1,16303,208,22545,4,2,20807,248,26978,5,2,19677,240,25451,6,2,1
24767,301,27345,8,3,22614,287,26546,9,3,23835,294,27918,10,4,19891,263,24960,11,4,20298,260,25698,12,4,18402,259,26438,1,1,18174,244,25174,2,1,19448,270,27312,3,1,16303,208,22545,4,2,20807,248,26978,5,2,19677,240,25451,6,2,21206,244,25904,7,3,1
22614,287,26546,9,3,23835,294,27918,10,4,19891,263,24960,11,4,20298,260,25698,12,4,18402,259,26438,1,1,18174,244,25174,2,1,19448,270,27312,3,1,16303,208,22545,4,2,20807,248,26978,5,2,19677,240,25451,6,2,21206,244,25904,7,3,22172,250,26384,8,3,1
23835,294,27918,10,4,19891,263,24960,11,4,20298,260,25698,12,4,18402,259,26438,1,1,18174,244,25174,2,1,19448,270,27312,3,1,16303,208,22545,4,2,20807,248,26978,5,2,19677,240,25451,6,2,21206,244,25904,7,3,22172,250,26384,8,3,21238,237,25398,9,3,1
19891,263,24960,11,4,20298,260,25698,12,4,18402,259,26438,1,1,18174,244,25174,2,1,19448,270,27312,3,1,16303,208,22545,4,2,20807,248,26978,5,2,19677,240,25451,6,2,21206,244,25904,7,3,22172,250,26384,8,3,21238,237,25398,9,3,21427,249,25975,10,4,0
20298,260,25698,12,4,18402,259,26438,1,1,18174,244,25174,2,1,19448,270,27312,3,1,16303,208,22545,4,2,20807,248,26978,5,2,19677,240,25451,6,2,21206,244,25904,7,3,22172,250,26384,8,3,21238,237,25398,9,3,21427,249,25975,10,4,18862,235,23570,11,4,0
18402,259,26438,1,1,18174,244,25174,2,1,19448,270,27312,3,1,16303,208,22545,4,2,20807,248,26978,5,2,19677,240,25451,6,2,21206,244,25904,7,3,22172,250,26384,8,3,21238,237,25398,9,3,21427,249,25975,10,4,18862,235,23570,11,4,18304,245,24116,12,4,0
18174,244,25174,2,1,19448,270,27312,3,1,16303,208,22545,4,2,20807,248,26978,5,2,19677,240,25451,6,2,21206,244,25904,7,3,22172,250,26384,8,3,21238,237,25398,9,3,21427,249,25975,10,4,18862,235,23570,11,4,18304,245,24116,12,4,16619,244,24126,1,1,0
19448,270,27312,3,1,16303,208,22545,4,2,20807,248,26978,5,2,19677,240,25451,6,2,21206,244,25904,7,3,22172,250,26384,8,3,21238,237,25398,9,3,21427,249,25975,10,4,18862,235,23570,11,4,18304,245,24116,12,4,16619,244,24126,1,1,17149,226,21996,2,1,1
16303,208,22545,4,2,20807,248,26978,5,2,19677,240,25451,6,2,21206,244,25904,7,3,22172,250,26384,8,3,21238,237,25398,9,3,21427,249,25975,10,4,18862,235,23570,11,4,18304,245,24116,12,4,16619,244,24126,1,1,17149,226,21996,2,1,19795,249,25294,3,1,1
20807,248,26978,5,2,19677,240,25451,6,2,21206,244,25904,7,3,22172,250,26384,8,3,21238,237,25398,9,3,21427,249,25975,10,4,18862,235,23570,11,4,18304,245,24116,12,4,16619,244,24126,1,1,17149,226,21996,2,1,19795,249,25294,3,1,19465,238,22770,4,2,1
19677,240,25451,6,2,21206,244,25904,7,3,22172,250,26384,8,3,21238,237,25398,9,3,21427,249,25975,10,4,18862,235,23570,11,4,18304,245,24116,12,4,16619,244,24126,1,1,17149,226,21996,2,1,19795,249,25294,3,1,19465,238,22770,4,2,20007,243,23981,5,2,1
21206,244,25904,7,3,22172,250,26384,8,3,21238,237,25398,9,3,21427,249,25975,10,4,18862,235,23570,11,4,18304,245,24116,12,4,16619,244,24126,1,1,17149,226,21996,2,1,19795,249,25294,3,1,19465,238,22770,4,2,20007,243,23981,5,2,18829,238,22592,6,2,1
22172,250,26384,8,3,21238,237,25398,9,3,21427,249,25975,10,4,18862,235,23570,11,4,18304,245,24116,12,4,16619,244,24126,1,1,17149,226,21996,2,1,19795,249,25294,3,1,19465,238,22770,4,2,20007,243,23981,5,2,18829,238,22592,6,2,20204,246,23222,7,3,1
21238,237,25398,9,3,21427,249,25975,10,4,18862,235,23570,11,4,18304,245,24116,12,4,16619,244,24126,1,1,17149,226,21996,2,1,19795,249,25294,3,1,19465,238,22770,4,2,20007,243,23981,5,2,18829,238,22592,6,2,20204,246,23222,7,3,19873,247,23548,8,3,1
21427,249,25975,10,4,18862,235,23570,11,4,18304,245,24116,12,4,16619,244,24126,1,1,17149,226,21996,2,1,19795,249,25294,3,1,19465,238,22770,4,2,20007,243,23981,5,2,18829,238,22592,6,2,20204,246,23222,7,3,19873,247,23548,8,3,20052,240,22240,9,3,1
18862,235,23570,11,4,18304,245,24116,12,4,16619,244,24126,1,1,17149,226,21996,2,1,19795,249,25294,3,1,19465,238,22770,4,2,20007,243,23981,5,2,18829,238,22592,6,2,20204,246,23222,7,3,19873,247,23548,8,3,20052,240,22240,9,3,20688,249,23554,10,4,1
18304,245,24116,12,4,16619,244,24126,1,1,17149,226,21996,2,1,19795,249,25294,3,1,19465,238,22770,4,2,20007,243,23981,5,2,18829,238,22592,6,2,20204,246,23222,7,3,19873,247,23548,8,3,20052,240,22240,9,3,20688,249,23554,10,4,21689,266,26186,11,4,1
16619,244,24126,1,1,17149,226,21996,2,1,19795,249,25294,3,1,19465,238,22770,4,2,20007,243,23981,5,2,18829,238,22592,6,2,20204,246,23222,7,3,19873,247,23548,8,3,20052,240,22240,9,3,20688,249,23554,10,4,21689,266,26186,11,4,20899,268,26594,12,4,0
17149,226,21996,2,1,19795,249,25294,3,1,19465,238,22770,4,2,20007,243,23981,5,2,18829,238,22592,6,2,20204,246,23222,7,3,19873,247,23548,8,3,20052,240,22240,9,3,20688,249,23554,10,4,21689,266,26186,11,4,20899,268,26594,12,4,19861,268,26339,1,1,0
19795,249,25294,3,1,19465,238,22770,4,2,20007,243,23981,5,2,18829,238,22592,6,2,20204,246,23222,7,3,19873,247,23548,8,3,20052,240,22240,9,3,20688,249,23554,10,4,21689,266,26186,11,4,20899,268,26594,12,4,19861,268,26339,1,1,18372,175,23187,2,1,0
19465,238,22770,4,2,20007,243,23981,5,2,18829,238,22592,6,2,20204,246,23222,7,3,19873,247,23548,8,3,20052,240,22240,9,3,20688,249,23554,10,4,21689,266,26186,11,4,20899,268,26594,12,4,19861,268,26339,1,1,18372,175,23187,2,1,17763,186,20428,3,1,0
20007,243,23981,5,2,18829,238,22592,6,2,20204,246,23222,7,3,19873,247,23548,8,3,20052,240,22240,9,3,20688,249,23554,10,4,21689,266,26186,11,4,20899,268,26594,12,4,19861,268,26339,1,1,18372,175,23187,2,1,17763,186,20428,3,1,15465,180,18674,4,2,0
18829,238,22592,6,2,20204,246,23222,7,3,19873,247,23548,8,3,20052,240,22240,9,3,20688,249,23554,10,4,21689,266,26186,11,4,20899,268,26594,12,4,19861,268,26339,1,1,18372,175,23187,2,1,17763,186,20428,3,1,15465,180,18674,4,2,17135,187,20026,5,2,0
22603,368,36838,1,1,23573,358,35762,2,1,32956,416,46784,3,1,34426,398,47032,4,2,37197,418,52273,5,2,33362,379,44727,6,2,31678,375,40311,7,3,34173,371,43151,8,3,38150,370,49888,9,3,36447,380,51046,10,4,23495,305,34796,11,4,20902,312,36363,12,4,0
23573,358,35762,2,1,32956,416,46784,3,1,34426,398,47032,4,2,37197,418,52273,5,2,33362,379,44727,6,2,31678,375,40311,7,3,34173,371,43151,8,3,38150,370,49888,9,3,36447,380,51046,10,4,23495,305,34796,11,4,20902,312,36363,12,4,18917,319,37679,1,1,0
32956,416,46784,3,1,34426,398,47032,4,2,37197,418,52273,5,2,33362,379,44727,6,2,31678,375,40311,7,3,34173,371,43151,8,3,38150,370,49888,9,3,36447,380,51046,10,4,23495,305,34796,11,4,20902,312,36363,12,4,18917,319,37679,1,1,17601,292,30174,2,1,0
34426,398,47032,4,2,37197,418,52273,5,2,33362,379,44727,6,2,31678,375,40311,7,3,34173,371,43151,8,3,38150,370,49888,9,3,36447,380,51046,10,4,23495,305,34796,11,4,20902,312,36363,12,4,18917,319,37679,1,1,17601,292,30174,2,1,22372,316,33344,3,1,1
37197,418,52273,5,2,33362,379,44727,6,2,31678,375,40311,7,3,34173,371,43151,8,3,38150,370,49888,9,3,36447,380,51046,10,4,23495,305,34796,11,4,20902,312,36363,12,4,18917,319,37679,1,1,17601,292,30174,2,1,22372,316,33344,3,1,25364,307,41672,4,2,1
33362,379,44727,6,2,31678,375,40311,7,3,34173,371,43151,8,3,38150,370,49888,9,3,36447,380,51046,10,4,23495,305,34796,11,4,20902,312,36363,12,4,18917,319,37679,1,1,17601,292,30174,2,1,22372,316,33344,3,1,25364,307,41672,4,2,29023,324,46026,5,2,1
31678,375,40311,7,3,34173,371,43151,8,3,38150,370,49888,9,3,36447,380,51046,10,4,23495,305,34796,11,4,20902,312,36363,12,4,18917,319,37679,1,1,17601,292,30174,2,1,22372,316,33344,3,1,25364,307,41672,4,2,29023,324,46026,5,2,25346,313,40704,6,2,1
34173,371,43151,8,3,38150,370,49888,9,3,36447,380,51046,10,4,23495,305,34796,11,4,20902,312,36363,12,4,18917,319,37679,1,1,17601,292,30174,2,1,22372,316,33344,3,1,25364,307,41672,4,2,29023,324,46026,5,2,25346,313,40704,6,2,24143,322,38492,7,3,1
38150,370,49888,9,3,36447,380,51046,10,4,23495,305,34796,11,4,20902,312,36363,12,4,18917,319,37679,1,1,17601,292,30174,2,1,22372,316,33344,3,1,25364,307,41672,4,2,29023,324,46026,5,2,25346,313,40704,6,2,24143,322,38492,7,3,26968,324,36498,8,3,1
36447,380,51046,10,4,23495,305,34796,11,4,20902,312,36363,12,4,18917,319,37679,1,1,17601,292,30174,2,1,22372,316,33344,3,1,25364,307,41672,4,2,29023,324,46026,5,2,25346,313,40704,6,2,24143,322,38492,7,3,26968,324,36498,8,3,30213,312,40230,9,3,1
23495,305,34796,11,4,20902,312,36363,12,4,18917,319,37679,1,1,17601,292,30174,2,1,22372,316,33344,3,1,25364,307,41672,4,2,29023,324,46026,5,2,25346,313,40704,6,2,24143,322,38492,7,3,26968,324,36498,8,3,30213,312,40230,9,3,29453,321,40214,10,4,0
20902,312,36363,12,4,18917,319,37679,1,1,17601,292,30174,2,1,22372,316,33344,3,1,25364,307,41672,4,2,29023,324,46026,5,2,25346,313,40704,6,2,24143,322,38492,7,3,26968,324,36498,8,3,30213,312,40230,9,3,29453,321,40214,10,4,23639,314,34892,11,4,0
18917,319,37679,1,1,17601,292,30174,2,1,22372,316,33344,3,1,25364,307,41672,4,2,29023,324,46026,5,2,25346,313,40704,6,2,24143,322,38492,7,3,26968,324,36498,8,3,30213,312,40230,9,3,29453,321,40214,10,4,23639,314,34892,11,4,19209,278,30300,12,4,0
17601,292,30174,2,1,22372,316,33344,3,1,25364,307,41672,4,2,29023,324,46026,5,2,25346,313,40704,6,2,24143,322,38492,7,3,26968,324,36498,8,3,30213,312,40230,9,3,29453,321,40214,10,4,23639,314,34892,11,4,19209,278,30300,12,4,16999,303,32266,1,1,0
22372,316,33344,3,1,25364,307,41672,4,2,29023,324,46026,5,2,25346,313,40704,6,2,24143,322,38492,7,3,26968,324,36498,8,3,30213,312,40230,9,3,29453,321,40214,10,4,23639,314,34892,11,4,19209,278,30300,12,4,16999,303,32266,1,1,13302,262,26832,2,1,0
25364,307,41672,4,2,29023,324,46026,5,2,25346,313,40704,6,2,24143,322,38492,7,3,26968,324,36498,8,3,30213,312,40230,9,3,29453,321,40214,10,4,23639,314,34892,11,4,19209,278,30300,12,4,16999,303,32266,1,1,13302,262,26832,2,1,17763,304,33588,3,1,1
29023,324,46026,5,2,25346,313,40704,6,2,24143,322,38492,7,3,26968,324,36498,8,3,30213,312,40230,9,3,29453,321,40214,10,4,23639,314,34892,11,4,19209,278,30300,12,4,16999,303,32266,1,1,13302,262,26832,2,1,17763,304,33588,3,1,21274,297,34440,4,2,1
25346,313,40704,6,2,24143,322,38492,7,3,26968,324,36498,8,3,30213,312,40230,9,3,29453,321,40214,10,4,23639,314,34892,11,4,19209,278,30300,12,4,16999,303,32266,1,1,13302,262,26832,2,1,17763,304,33588,3,1,21274,297,34440,4,2,25879,314,38412,5,2,1
24143,322,38492,7,3,26968,324,36498,8,3,30213,312,40230,9,3,29453,321,40214,10,4,23639,314,34892,11,4,19209,278,30300,12,4,16999,303,32266,1,1,13302,262,26832,2,1,17763,304,33588,3,1,21274,297,34440,4,2,25879,314,38412,5,2,23499,303,34300,6,2,1
26968,324,36498,8,3,30213,312,40230,9,3,29453,321,40214,10,4,23639,314,34892,11,4,19209,278,30300,12,4,16999,303,32266,1,1,13302,262,26832,2,1,17763,304,33588,3,1,21274,297,34440,4,2,25879,314,38412,5,2,23499,303,34300,6,2,25416,280,31790,7,3,1
30213,312,40230,9,3,29453,321,40214,10,4,23639,314,34892,11,4,19209,278,30300,12,4,16999,303,32266,1,1,13302,262,26832,2,1,17763,304,33588,3,1,21274,297,34440,4,2,25879,314,38412,5,2,23499,303,34300,6,2,25416,280,31790,7,3,28059,272,32732,8,3,1
29453,321,40214,10,4,23639,314,34892,11,4,19209,278,30300,12,4,16999,303,32266,1,1,13302,262,26832,2,1,17763,304,33588,3,1,21274,297,34440,4,2,25879,314,38412,5,2,23499,303,34300,6,2,25416,280,31790,7,3,28059,272,32732,8,3,29766,303,37852,9,3,1
23639,314,34892,11,4,19209,278,30300,12,4,16999,303,32266,1,1,13302,262,26832,2,1,17763,304,33588,3,1,21274,297,34440,4,2,25879,314,38412,5,2,23499,303,34300,6,2,25416,280,31790,7,3,28059,272,32732,8,3,29766,303,37852,9,3,29460,297,38604,10,4,0
19209,278,30300,12,4,16999,303,32266,1,1,13302,262,26832,2,1,17763,304,33588,3,1,21274,297,34440,4,2,25879,314,38412,5,2,23499,303,34300,6,2,25416,280,31790,7,3,28059,272,32732,8,3,29766,303,37852,9,3,29460,297,38604,10,4,22848,242,30732,11,4,0
16999,303,32266,1,1,13302,262,26832,2,1,17763,304,33588,3,1,21274,297,34440,4,2,25879,314,38412,5,2,23499,303,34300,6,2,25416,280,31790,7,3,28059,272,32732,8,3,29766,303,37852,9,3,29460,297,38604,10,4,22848,242,30732,11,4,21006,230,28174,12,4,0
13302,262,26832,2,1,17763,304,33588,3,1,21274,297,34440,4,2,25879,314,38412,5,2,23499,303,34300,6,2,25416,280,31790,7,3,28059,272,32732,8,3,29766,303,37852,9,3,29460,297,38604,10,4,22848,242,30732,11,4,21006,230,28174,12,4,18491,227,27893,1,1,0
17763,304,33588,3,1,21274,297,34440,4,2,25879,314,38412,5,2,23499,303,34300,6,2,25416,280,31790,7,3,28059,272,32732,8,3,29766,303,37852,9,3,29460,297,38604,10,4,22848,242,30732,11,4,21006,230,28174,12,4,18491,227,27893,1,1,16387,194,23926,2,1,0
21274,297,34440,4,2,25879,314,38412,5,2,23499,303,34300,6,2,25416,280,31790,7,3,28059,272,32732,8,3,29766,303,37852,9,3,29460,297,38604,10,4,22848,242,30732,11,4,21006,230,28174,12,4,18491,227,27893,1,1,16387,194,23926,2,1,20552,246,31768,3,1,0
25879,314,38412,5,2,23499,303,34300,6,2,25416,280,31790,7,3,28059,272,32732,8,3,29766,303,37852,9,3,29460,297,38604,10,4,22848,242,30732,11,4,21006,230,28174,12,4,18491,227,27893,1,1,16387,194,23926,2,1,20552,246,31768,3,1,18641,204,27796,4,2,1
23499,303,34300,6,2,25416,280,31790,7,3,28059,272,32732,8,3,29766,303,37852,9,3,29460,297,38604,10,4,22848,242,30732,11,4,21006,230,28174,12,4,18491,227,27893,1,1,16387,194,23926,2,1,20552,246,31768,3,1,18641,204,27796,4,2,25543,246,32642,5,2,1
25416,280,31790,7,3,28059,272,32732,8,3,29766,303,37852,9,3,29460,297,38604,10,4,22848,242,30732,11,4,21006,230,28174,12,4,18491,227,27893,1,1,16387,194,23926,2,1,20552,246,31768,3,1,18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,1
28059,272,32732,8,3,29766,303,37852,9,3,29460,297,38604,10,4,22848,242,30732,11,4,21006,230,28174,12,4,18491,227,27893,1,1,16387,194,23926,2,1,20552,246,31768,3,1,18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,1
29766,303,37852,9,3,29460,297,38604,10,4,22848,242,30732,11,4,21006,230,28174,12,4,18491,227,27893,1,1,16387,194,23926,2,1,20552,246,31768,3,1,18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,1
29460,297,38604,10,4,22848,242,30732,11,4,21006,230,28174,12,4,18491,227,27893,1,1,16387,194,23926,2,1,20552,246,31768,3,1,18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,1
22848,242,30732,11,4,21006,230,28174,12,4,18491,227,27893,1,1,16387,194,23926,2,1,20552,246,31768,3,1,18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,1
21006,230,28174,12,4,18491,227,27893,1,1,16387,194,23926,2,1,20552,246,31768,3,1,18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,0
18491,227,27893,1,1,16387,194,23926,2,1,20552,246,31768,3,1,18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,0
16387,194,23926,2,1,20552,246,31768,3,1,18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,0
20552,246,31768,3,1,18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,1
18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,1
25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,1
24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,1
25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,1
27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,1
27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,1
27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,38729,300,48240,9,3,1
